Short Name,Dataset,Root request,Root request status,Root request priority,Root request done events,Root request total events,Root request output,MiniAOD status,MiniAOD priority,MiniAOD done events,MiniAOD total events,MiniAOD output,NanoAOD status,NanoAOD priority,NanoAOD done events,NanoAOD total events,NanoAOD output,Chained request,Interested PWGs,Tags
BsToMuMu,BsToMuMu_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00015,submitted,90003,-1,18000000,,submitted,90003,16658399,18000000,/BsToMuMu_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,16098907,18000000,/BsToMuMu_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00014,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD-BsLifetime1p40_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00017,done,90003,-1,9000000,,done,90003,9229951,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p40_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,8573079,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p40_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00016,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD-BsLifetime1p45_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00018,submitted,90003,-1,9000000,,submitted,90003,8723854,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p45_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,8816521,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p45_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00017,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD-BsLifetime1p50_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00019,submitted,90003,-1,9000000,,submitted,90003,8962245,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p50_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,8962245,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p50_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00018,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD-BsLifetime1p55_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00020,submitted,90003,-1,9000000,,submitted,90003,8703152,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p55_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,8695079,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p55_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00019,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD-BsLifetime1p60_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00021,done,90002,-1,9000000,,done,90002,8966587,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p60_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90002,8975522,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p60_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00020,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD-BsLifetime1p65_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00022,done,90002,-1,9000000,,done,90002,8711913,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p65_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90002,8320360,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p65_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00021,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD-BsLifetime1p70_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00023,submitted,90003,-1,9000000,,submitted,90003,8624130,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p70_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,8612009,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p70_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00022,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD-BsLifetime1p75_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00024,done,90003,-1,9000000,,done,90003,9102736,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p75_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,8799075,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p75_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00023,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD-BsLifetime1p80_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00025,done,90002,-1,9000000,,done,90002,8909364,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p80_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90002,8907780,9000000,/BsToMuMu_Par-SoftQCDnonD-BsLifetime1p80_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00024,BPH,
BsToMuMu,BsToMuMu_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00016,done,90003,-1,18000000,,done,90003,18076570,18000000,/BsToMuMu_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,17959806,18000000,/BsToMuMu_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00015,BPH,
BsToPhiMuMu-unbiased,BsToPhiMuMu-unbiased_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00075,done,90003,-1,60000000,,done,90003,60832328,60000000,/BsToPhiMuMu-unbiased_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,59640483,60000000,/BsToPhiMuMu-unbiased_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00087,BPH,
BsToPiPi,BsToPiPi_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00026,submitted,90003,-1,18000000,,submitted,90003,16719793,18000000,/BsToPiPi_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,16718479,18000000,/BsToPiPi_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00025,BPH,
BsToPsi2SF2p-F2pToKK,BsToPsi2SF2p-F2pToKK_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00078,submitted,90003,-1,100000000,,submitted,90003,90571002,100000000,/BsToPsi2SF2p-F2pToKK_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,85726156,100000000,/BsToPsi2SF2p-F2pToKK_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00057,BPH,
BsToPsi2SF2p-F2pToKK,BsToPsi2SF2p-F2pToKK_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00095,submitted,110003,-1,60000000,,submitted,110003,53544199,60000000,/BsToPsi2SF2p-F2pToKK_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26_ext1-v2/MINIAODSIM,submitted,110003,53558632,60000000,/BsToPsi2SF2p-F2pToKK_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26_ext1-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00092,BPH,
BstoPsi2sPhi-Psi2stoMuMu-PhitoKK,BstoPsi2sPhi-Psi2stoMuMu-PhitoKK_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00048,submitted,90003,-1,60000000,,submitted,90003,56102513,60000000,/BstoPsi2sPhi-Psi2stoMuMu-PhitoKK_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,53925739,60000000,/BstoPsi2sPhi-Psi2stoMuMu-PhitoKK_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00045,BPH,
BstoPsi2sPhi-Psi2stoMuMu-PhitoKK,BstoPsi2sPhi-Psi2stoMuMu-PhitoKK_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00055,submitted,90003,-1,60000000,,submitted,90003,54883098,60000000,/BstoPsi2sPhi-Psi2stoMuMu-PhitoKK_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,53914945,60000000,/BstoPsi2sPhi-Psi2stoMuMu-PhitoKK_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00048,BPH,
BTohh-hToMuNu-BsBdMixture-modHadLifetime,BTohh-hToMuNu-BsBdMixture-modHadLifetime_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00027,new,20000,-1,4000000,,,0,0,0,,,0,0,0,,,BPH,
BuToD0MuNu-D0ToHadronsOrSL,BuToD0MuNu-D0ToHadronsOrSL_Par-SoftQCD_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00090,submitted,90003,-1,15000000,,submitted,90003,13419576,15000000,/BuToD0MuNu-D0ToHadronsOrSL_Par-SoftQCD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,13349054,15000000,/BuToD0MuNu-D0ToHadronsOrSL_Par-SoftQCD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00069,BPH,
BuToJpsiK,BuToJpsiK_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00028,submitted,90003,-1,100000000,,submitted,90003,88105939,100000000,/BuToJpsiK_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,87783847,100000000,/BuToJpsiK_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00026,BPH,
BuToJpsiK,BuToJpsiK_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00029,submitted,90003,-1,40000000,,submitted,90003,37484566,40000000,/BuToJpsiK_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,35868543,40000000,/BuToJpsiK_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00027,BPH,
BuToJpsiKstar,BuToJpsiKstar_Fil-Jpsi-Mu-Kstar-K0s_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00049,submitted,130002,-1,100000000,,submitted,130002,98808515,100000000,/BuToJpsiKstar_Fil-Jpsi-Mu-Kstar-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,130002,98733257,100000000,/BuToJpsiKstar_Fil-Jpsi-Mu-Kstar-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00071,BPH,
BuToJpsiKstar,BuToJpsiKstar_Fil-Jpsi-Mu-Kstar-K0s_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00101,submitted,90001,0,20000000,,submitted,90001,0,20000000,/BuToJpsiKstar_Fil-Jpsi-Mu-Kstar-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26_ext1-v2/MINIAODSIM,submitted,90001,0,20000000,/BuToJpsiKstar_Fil-Jpsi-Mu-Kstar-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26_ext1-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00098,BPH,
BuToJpsiKstar-Unbiased,BuToJpsiKstar-Unbiased_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00056,done,190002,-1,63600000,,done,190002,63737584,63600000,/BuToJpsiKstar-Unbiased_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,190002,63460836,63600000,/BuToJpsiKstar-Unbiased_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00075,BPH,
BuToJpsiPi,BuToJpsiPi_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00030,done,90003,-1,18000000,,done,90003,18290885,18000000,/BuToJpsiPi_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,17177826,18000000,/BuToJpsiPi_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00028,BPH,
ButoK2Mu,ButoK2Mu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00072,done,90003,-1,100000000,,done,90003,102517400,100000000,/ButoK2Mu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,102273319,100000000,/ButoK2Mu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00084,BPH,
ButoK2Mu,ButoK2Mu_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00057,submitted,90003,-1,60000000,,submitted,90003,58478244,60000000,/ButoK2Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,58217044,60000000,/ButoK2Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00049,BPH,
ButoKPsi2s-Psi2sto2Mu,ButoKPsi2s-Psi2sto2Mu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00050,submitted,90003,-1,60000000,,submitted,90003,59067151,60000000,/ButoKPsi2s-Psi2sto2Mu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,57612822,60000000,/ButoKPsi2s-Psi2sto2Mu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00072,BPH,
ButoKPsi2s-Psi2sto2Mu,ButoKPsi2s-Psi2sto2Mu_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00058,submitted,90003,-1,60000000,,submitted,90003,53166830,60000000,/ButoKPsi2s-Psi2sto2Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,53265996,60000000,/ButoKPsi2s-Psi2sto2Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00076,BPH,
BuToKstarMuMu,BuToKstarMuMu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00073,done,110002,-1,100000000,,done,110002,99947407,100000000,/BuToKstarMuMu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,110002,99839386,100000000,/BuToKstarMuMu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00085,BPH,
BuToKstarMuMu,BuToKstarMuMu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00098,done,110002,-1,100000000,,done,110002,100972237,100000000,/BuToKstarMuMu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26_ext1-v2/MINIAODSIM,done,110002,100812764,100000000,/BuToKstarMuMu_Fil-Mu_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26_ext1-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00095,BPH,
BuToKstarMuMu-Unbiased,BuToKstarMuMu-Unbiased_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00059,submitted,90003,-1,63600000,,submitted,90003,61479605,63600000,/BuToKstarMuMu-Unbiased_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,60994098,63600000,/BuToKstarMuMu-Unbiased_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00077,BPH,
BuToMuMuPi,BuToMuMuPi_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00031,submitted,90003,-1,18000000,,submitted,90003,17919261,18000000,/BuToMuMuPi_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90003,17573501,18000000,/BuToMuMuPi_Fil-BMuon_Par-SoftQCDnonD_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00029,BPH,
BuToPsi2SKstar,BuToPsi2SKstar_Fil-Psi-Mu-Kstar-K0s_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00051,done,90003,-1,100000000,,done,90003,103181677,100000000,/BuToPsi2SKstar_Fil-Psi-Mu-Kstar-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,101232274,100000000,/BuToPsi2SKstar_Fil-Psi-Mu-Kstar-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00073,BPH,
